number,course_id,cat_num,1s,2s,3s,4s,5s
HIST 2651,2503,5146,0,0,0,0,4
HIST 3920hf,2522,5222,0,0,3,3,1
CULTR&BLF 13,1931,9458,0,1,7,7,3
VES 153ar,5209,5211,0,0,1,2,5
VES 40a,5153,2010,0,0,0,3,8
DRAMA 105,641,7592,0,0,0,5,5
PHIL 315hf,4082,9781,0,1,1,0,1
HIST 97,2387,4469,10,5,20,26,8
E-PSCI 187,688,1923,0,0,0,2,2
HIST 2400,2487,9176,0,1,2,2,1
ENGLISH Camr,1467,2555,0,0,0,2,5
STAT 285r,4859,512,0,1,1,5,6
SOCIOL 43,4630,9625,5,14,63,78,25
FRENCH 61m,4387,575,0,0,1,5,6
CHEM 115,490,480,0,0,3,2,1
OEB 57,3932,2539,6,22,42,49,10
MUSIC 51b,3618,9585,0,0,7,11,10
ECON 2041,1019,2427,0,0,2,0,3
CULTR&BLF 19,1935,1065,0,4,16,33,20
ENGLISH Cnnr,1474,2121,0,0,0,0,5
ENGLISH Cnfr,1473,6740,0,0,0,3,7
PSY 1652r,4279,9913,0,1,2,1,2
ASTRON 99,266,5413,0,0,0,0,1
HIST 80a,2351,336,0,0,0,1,9
ANTHRO 1165,137,9906,2,10,47,60,65
PHIL 97,4043,2435,0,0,2,9,11
ECON 10,930,3660,27,90,254,198,61
PHIL 98hf,4044,5533,0,1,0,6,10
ITAL Aa,4415,4309,0,0,0,7,13
VES 177e,5227,898,0,0,0,1,7
MATH 231br,2889,9127,0,0,0,6,8
MCB 199,3567,9072,0,1,6,1,6
OEB 103,3937,8704,0,0,0,0,4
NEUROBIO 95hfj,3910,6361,0,1,2,2,3
VES 41a,5155,705,0,0,0,3,6
STAT 115,4833,9776,2,2,4,2,0
PSY 2570r,4338,4440,0,0,0,1,2
PSY 2446r,4326,5628,0,0,0,1,2
HEB 1312,2720,5008,0,0,0,2,9
PSY 3610,4367,5748,0,0,0,0,1
MATH 21a,2837,6760,4,9,20,55,30
MCB 146,3548,5390,0,0,2,8,3
HISTSCI 162,2663,7570,0,0,0,6,4
KORHIST 118,890,3231,0,0,0,0,4
GERMAN Dab,2090,1351,0,1,1,0,3
GOV 50,2153,6500,2,5,22,23,9
MATH 232br,2891,9205,1,0,1,0,3
COMPSCI 365,1315,8195,0,0,0,3,1
SPANSH 30,4478,479,1,6,14,43,51
HIST 81c,2355,296,0,0,0,2,2
ASTRON 300,284,7915,0,0,0,1,9
SYSTBIO 201,4941,5148,0,0,1,0,2
MATH 19b,2836,6144,0,0,0,1,5
MATH 132,2865,7725,1,2,11,5,4
ECON 2420hf,1058,5946,0,1,0,0,0
ECON 2480,1064,6834,0,0,0,0,1
CATALAN 20,4372,2559,0,0,0,0,4
VES 271,5243,159,0,1,3,7,4
CHEM 40,482,8201,0,3,11,32,11
FRSEMR 32v,1827,7011,0,0,0,4,8
PSY 980g,4238,50838,0,0,3,2,1
ESPP 78,1567,3613,0,7,12,16,16
E&M-REASON 13,1970,3544,0,2,12,14,8
APPHY 217,1151,6965,0,0,2,7,5
ANTHRO 1130,132,1634,0,1,2,3,12
HIST 1415,2425,6296,0,0,1,3,9
PHIL 141,4053,6807,0,2,3,6,5
LITER 116,602,6289,0,2,0,1,7
HAA 197gr,2592,2623,0,0,0,5,2
E-PSCI 286r,721,38407,0,0,0,0,5
ECON 1356,974,17685,0,0,3,11,10
GOV 2088,2260,2378,0,0,0,3,8
HIST 2461,2494,1270,0,0,0,1,7
HIST 2260,2474,6464,0,0,2,4,7
HIST 1040,2392,6019,0,0,2,5,8
OEB 153,3957,49559,2,3,9,5,1
SLAVIC 180,4573,6333,0,0,1,0,2
FOLKMYTH 90h,1751,18681,0,0,0,3,7
ENG-SCI 212,1359,30956,0,0,3,2,2
SOC-WORLD 19,2036,77527,1,7,18,40,39
MUSIC 264r,3694,1939,0,0,0,1,1
STAT 260,4857,59588,0,0,1,0,4
OEB 145,3955,48436,0,0,0,0,5
HIST 1619,2437,4581,0,0,2,0,1
HIST 2921,2514,89802,0,0,0,0,3
PSY 1607a,4277,33358,0,0,0,1,1
FRSEMR 46t,1880,54666,0,0,2,7,6
AESTH&INTP 33,1908,7862,0,2,18,28,29
FRSEMR 23m,1783,8823,0,4,3,7,5
ENG-SCI 164,1343,4099,0,6,10,2,1
HEB 1333,2724,8036,0,0,0,6,7
SOCIOL 205,4692,8972,0,1,1,6,3
MCB 292,3575,4288,0,1,9,9,3
FRSEMR 42u,1865,9694,0,0,0,3,9
BCMP 235,2949,3769,0,0,3,11,8
SCI-LIVSYS 11,2003,9478,0,1,7,30,30
GOV 2034,2256,4652,0,0,0,3,3
SCRB 190,4894,1207,0,0,0,1,10
GERMAN Ca,2088,5779,0,2,1,14,9
NEUROBIO 200,3347,6062,1,2,3,3,2
NEUROBIO 220,3351,2141,0,1,3,5,11
MCB 293,3576,2706,2,3,5,8,3
MCB 291,3574,2833,0,4,6,10,3
ECON 2110,1034,7213,0,6,9,6,3
AFRAMER 137,51,3258,0,0,0,3,3
AFRAMER 187,75,94,0,0,0,3,2
MCB 186,3562,2854,0,0,2,0,8
OEB 251,3984,2075,0,0,0,1,11
VES 166,5221,5873,0,0,0,0,6
VES 107,5189,7883,1,0,1,3,20
MCB 169,3557,2518,0,0,4,9,18
CULTR&BLF 47,1960,8691,0,3,19,28,13
CHNSE 140a,769,1945,0,1,0,11,28
URD 104,4815,927,0,1,1,2,2
OEB 155r,3958,2346,0,0,2,4,2
GOV 20,2150,6166,1,4,30,128,168
GOV 1060,2203,4978,0,1,4,4,6
GOV 2305,2278,2305,0,0,1,7,5
HAA 310a,2632,7879,0,0,1,1,4
APMTH 21a,1111,6395,3,11,59,74,24
FRSEMR 26v,1813,9017,0,0,0,0,9
MCB 225,3571,7646,0,0,2,2,2
LATIN Ac,4997,7033,0,1,0,0,8
LING 83,2773,8319,3,7,14,13,8
STAT 101,4828,5128,0,2,2,12,14
PSY 1861,4292,1325,0,0,0,3,10
CHEM 163,500,3635,0,0,2,4,1
SOC-WORLD 36,2050,9058,1,2,8,8,8
ECON 2142,1037,4414,0,0,2,3,2
MATH 232a,2890,6168,0,1,1,4,2
BIOSTAT 235,413,7549,0,0,1,4,6
SLAVIC 299,4589,7972,0,0,0,0,2
JAPAN Ba,841,2014,0,0,0,7,50
JAPAN 120a,846,8152,5,1,5,9,1
JAPAN 106a,843,1492,0,0,2,1,6
JAPAN 150a,852,4693,0,0,0,5,3
KOREAN 130a,880,2071,1,2,4,2,1
KOREAN Ba,873,8739,0,1,1,7,14
FRSEMR 43y,1870,9380,0,0,0,3,13
SOC-WORLD 43,2056,4164,2,6,13,18,33
KOREAN 120a,878,5884,0,0,0,4,12
APMTH 104,1117,7732,2,0,8,5,4
APMTH 201,1126,3241,1,3,8,12,6
ANTHRO 98xa,114,2959,0,0,2,4,1
MUSIC 51a,3617,2261,0,2,1,10,17
BCMP 218,2945,2049,0,0,2,6,5
BCMP 200,2942,5591,3,10,25,23,4
APMTH 147,1125,7708,0,1,2,14,11
APMTH 101,1116,3350,1,14,22,13,3
ENG-SCI 125,1333,7274,0,1,4,12,5
KOREAN 140a,882,5723,0,0,1,2,1
PHIL 3,4038,1996,0,6,11,10,3
GENETIC 201,3098,4225,0,3,13,24,28
SPANSH Ax,4476,5318,0,0,0,0,2
PORTUG C,4446,7692,1,1,9,13,7
CHEM 17,478,5085,3,17,61,74,38
CHEM 30,481,6587,0,2,4,22,49
CULTR&BLF 16,1933,6753,0,3,7,18,4
MUSIC 191r,3656,2524,0,0,0,2,6
OEB 59,3933,5281,0,0,8,19,9
MCB 176,3559,3186,0,0,2,9,2
DRAMA 101,640,845,0,0,5,1,0
COMPSCI 50,1224,4949,3,15,80,184,269
COMPSCI 121,1230,669,0,10,22,27,9
MUSIC 219r,3683,2275,0,0,0,1,6
ECON 2390b,1049,2990,0,1,3,6,2
ECON 1723,1000,1917,1,8,21,42,26
ECON 2450a,1060,1339,0,1,2,3,5
ECON 2530a,1066,4537,0,0,1,2,5
ECON 2610,1070,3766,0,1,3,8,5
IRISH 160,455,704,0,0,0,1,0
ECON 2810a,1083,4862,0,0,1,6,18
CHEM 160,498,3420,4,3,6,13,11
CHEM 106,489,1063,0,2,4,3,3
IRISH 132,453,6725,0,0,0,2,1
ENG-SCI 220,1360,2759,0,0,3,5,5
ECON 1011a,956,7230,2,4,17,25,27
LING 200,2809,6098,0,0,2,8,1
OEB 105,3938,1519,0,0,0,0,7
ECON 2020a,1015,339,0,2,4,11,2
COMPSCI 175,1243,3771,0,2,8,11,4
COMPSCI 182,1246,134,0,0,5,8,1
GREEK Aa,4978,129,0,0,1,6,5
GREEK Ba,4982,4696,0,1,2,0,1
CHNSE Ba,755,4375,0,2,3,39,66
CHNSE Bx,757,7066,0,2,1,12,30
CHNSE 120a,762,4283,0,0,2,12,29
IMUNOL 201,3214,8337,0,2,2,15,2
JAPAN 140a,850,3688,0,0,0,6,9
JAPAN 130a,848,4855,0,0,0,3,13
RELIGION 2001,5114,644,1,0,1,2,5
PSY 13,4229,8706,0,1,5,5,2
ENG-SCI 273,1393,8382,0,0,0,4,5
LATIN Aa,4994,4759,0,2,2,12,11
LATIN Ba,4998,2344,0,0,0,4,5
LATIN Bam,4999,7123,0,0,0,0,3
COMPLIT 299ar,583,2431,0,2,1,2,5
ENG-SCI 240,1373,2984,0,1,3,6,4
CHNSE 130a,765,6724,0,1,2,25,22
CHNSE 107a,760,3343,0,0,0,4,2
CHNSE 106a,758,1185,0,0,0,5,7
WOMGEN 99a,4905,6763,0,0,3,0,2
PSY 2010,4300,6515,0,0,2,7,3
PHYSICS 11a,4089,3131,13,17,38,25,11
ECON 2010a,1011,8656,0,1,7,16,10
ECON 2060,1026,1404,0,1,5,16,6
AESTH&INTP 35,1910,8798,0,0,3,3,2
LITER 103,595,9074,0,0,4,3,5
GREEK Ac,4981,8283,0,0,0,0,2
WELSH 128,463,4148,0,0,1,0,2
PHYSICS 16,4094,2019,1,1,9,21,16
COMPSCI 286r,1281,1099,0,0,0,3,9
ENG-SCI 154,1339,6319,0,1,2,9,11
ENG-SCI 181,1348,3889,3,2,11,11,3
MUSIC 230r,3689,5712,0,0,0,1,5
MATH Ma,2830,1981,2,3,20,27,18
MOD-HEB 120a,3836,1711,0,0,0,2,11
HEBREW 200r,3793,3265,0,0,2,2,2
PERSIAN Ba,3863,2206,0,1,1,2,2
MUSIC 1a,3611,8071,0,3,17,27,15
SLAVIC Ca,4523,2173,0,0,0,0,2
HIST 1300,2411,6308,1,3,6,26,18
E-PSCI 200,690,2675,0,0,3,5,5
MATH 25a,2841,1525,0,4,3,9,19
SLAVIC 113,4546,955,0,0,0,1,6
SLAVIC 111,4544,1594,0,0,0,0,2
DRAMA 130r,653,8160,0,0,1,1,4
FOLKMYTH 98a,1756,5039,0,0,1,0,2
ANTHRO 2650a,212,1752,0,0,0,3,9
SOC-WORLD 30,2045,3196,3,8,21,19,12
AESTH&INTP 24,1902,144,1,3,28,46,30
LING 105,2784,2791,0,0,3,1,4
PHYSICS 95,4097,2806,0,0,2,0,2
PHYSICS 151,4107,2068,0,0,0,10,2
PHYSICS 143b,4105,253,0,0,2,15,14
PHYSICS 251a,4122,2191,2,8,25,15,2
PSY 950,4234,5195,0,0,0,7,7
GOV 2148,2270,4675,0,0,0,1,3
MATH 55a,2843,4068,0,1,2,5,10
ARABIC Ba,3739,1106,0,1,10,16,17
PORTUG Ac,4443,430,0,4,7,11,41
CHEM 170,502,7754,0,0,2,14,22
SLAVIC 102r,4542,3280,0,0,2,3,5
MATH 122,2859,7855,2,3,18,15,15
MATH 212a,2876,5446,0,1,5,5,0
MATH 213a,2878,1621,0,0,0,6,14
MATH 230a,2886,372,0,1,1,0,1
SANSKRIT 101a,4748,8140,0,0,4,9,8
SANSKRIT 102a,4750,4843,0,1,3,9,0
SOCIOL 204,4691,6189,0,3,3,3,5
SOCIOL 128,4653,5979,1,2,18,25,11
STAT 210,4843,2487,1,3,8,16,17
APPHY 195,1149,1842,1,1,3,8,0
VIROLOGY 202,3472,6025,0,1,0,2,1
STAT 110,4831,147,2,11,37,81,118
VES 150ar,5204,4692,1,0,2,4,3
PHYSICS 253a,4124,8050,0,0,1,7,26
PHYSICS 210,4115,4840,0,1,2,6,6
GOV 1796,2243,3567,0,0,0,5,9
SOCIOL 208,4694,6080,0,2,6,1,0
FRENCH 61a,4384,8290,0,0,0,2,13
MEDVLSTD 107,3510,9420,0,0,2,7,5
SLAVIC Ga,4533,5536,0,0,1,0,2
SLAVIC Da,4528,8158,0,0,0,5,1
MUSIC 2,3613,645,0,1,3,24,73
PHIL 156,4059,3410,0,0,1,0,9
MUSIC 207r,3669,2149,0,1,1,2,3
MATH 23a,2839,2486,3,9,23,22,18
APMTH 205,1128,1370,0,1,0,9,14
LING 205r,2811,776,0,0,1,2,5
ECON 2056a,1021,3634,0,0,1,5,11
HAA 10,2544,4988,1,0,28,30,12
ECON 1530,990,2269,0,3,12,11,9
MCB 80,3532,6052,9,35,94,100,52
ANTHRO 1640,152,5844,0,0,6,4,3
PSY 2500,4334,5094,0,3,3,9,9
E&M-REASON 17,1974,2508,0,1,2,11,29
BPH 301,300,1152,0,1,0,5,3
MUSIC 121a,3628,1550,0,0,3,4,4
LING 112,2788,4730,0,1,2,3,1
ARABIC 130a,3741,4591,0,0,3,4,3
ARABIC 241ar,3754,3309,0,1,2,7,4
LPS A,540,3956,1,8,26,65,71
AESTH&INTP 13,1894,460,2,8,11,24,13
CULTR&BLF 37,1951,8181,1,1,15,54,46
KOREAN Bxa,875,120,0,0,0,1,4
OEB 10,3924,7967,1,4,26,17,11
E-PSCI 232,700,5344,0,0,3,1,0
FRSEMR 33x,1830,6673,0,0,0,1,11
FRSEMR 25n,1799,9589,0,0,1,3,9
GOV 1008,2197,9732,0,0,1,3,5
SPANSH 281r,4510,9785,0,0,0,3,2
CHNSE 150a,773,5621,0,0,0,12,9
MUSIC 160r,3642,8026,0,0,2,0,5
TWI 101ar,102,26,0,0,0,0,1
HEB 1330,2723,4332,3,4,14,21,18
MATH 152,2871,8389,0,0,0,1,4
CLAS-STDY 97a,4953,3965,0,2,2,5,8
SOC-STD 98fu,4601,7432,0,0,1,1,7
LIFESCI 2,2768,9007,1,5,24,86,65
E&M-REASON 16,1973,8782,0,1,4,4,1
OEB 192,3969,5019,0,0,1,4,6
HISTSCI 100,2639,905,3,11,30,16,5
VES 10a,5142,6945,0,0,1,3,8
FRSEMR 43m,1868,83191,0,1,2,6,6
COMPSCI 61,1226,3461,0,3,15,40,38
MATH 114,2853,9111,0,0,2,5,6
YORUBA 101ar,106,33,0,0,0,1,3
FRSEMR 25g,1795,8075,0,0,5,2,7
FRSEMR 25w,1805,49,0,0,3,2,9
ENG-SCI 190,1350,6973,7,10,24,12,6
ECON 2010c,1013,4431,0,1,20,13,6
ANTHRO 1010,120,8727,1,9,36,38,17
CULTR&BLF 22,1938,3915,1,16,69,71,36
MCB 208,3569,3605,0,0,2,6,5
FRSEMR 25k,1798,3913,0,1,4,6,4
APPHY 225,1153,5298,0,2,6,5,3
DRAMA 114,646,8994,0,0,0,0,14
SOC-STD 98ax,4599,752,0,0,2,0,7
CHNSE 130xa,767,9097,0,0,2,5,14
FRSEMR 24n,1790,6367,0,1,0,3,7
VIROLOGY 200,3470,6075,0,0,4,4,2
MATH 121,2858,7009,0,1,3,2,3
MATH 131,2864,2381,0,3,2,7,7
HEB 1421,2738,8758,0,0,2,1,2
LITER 129,607,8742,0,0,1,2,5
HISTSCI 152,2660,8254,0,0,0,0,7
ANTHRO 2856,240,8459,0,1,0,4,6
CULTR&BLF 11,1930,8736,0,3,9,15,14
COMPLIT 286,578,6074,0,0,0,1,7
CULTR&BLF 14,1932,4605,2,2,6,5,3
MUSIC 193r,3659,3741,0,0,0,4,1
AESTH&INTP 15,1896,3820,0,2,5,17,18
JAPAN 210a,854,9182,0,1,1,1,5
SCOTGAELIC 130,461,1846,0,0,0,0,2
ANTHRO 2660,215,7070,0,0,0,2,5
TURKISH 150a,3897,91716,0,0,1,1,2
COMPSCI 220r,1255,1637,0,1,2,11,25
STAT 160,4840,2993,1,1,9,7,2
OEB 268r,3990,5020,0,0,0,2,1
PHYSICS 287a,4136,2012,0,0,3,3,4
MCB 142,3545,7948,0,0,0,2,5
AM-CIV 201,2540,6797,0,0,0,4,6
ASTRON 202a,278,8237,0,0,2,9,11
MCB 129,3542,8956,0,0,3,7,3
COMPSCI 141,1232,4357,1,4,7,9,7
GOV 1760,2239,2733,0,1,3,12,21
ENG-SCI 255,1382,9816,0,0,0,2,4
SANSKRIT 201ar,4756,9986,0,0,1,1,7
GOV 2131,2268,3337,0,0,0,2,3
GOV 1730,2235,6806,0,0,3,6,26
E-PSCI 181,685,5162,0,1,0,5,4
GOV 2755,2294,7392,0,3,4,5,4
PHYSICS 285b,4135,4195,0,0,1,4,10
PATHOL 209,3452,5934,0,0,1,2,2
CHNSE 142a,771,3900,0,0,3,1,6
GREEK 134,4992,5139,0,0,1,4,3
IRISH 200,457,8266,0,0,1,0,1
SOC-WORLD 12,2031,5243,1,8,20,24,9
TURKISH 120a,3889,4009,0,0,2,0,2
OEB 275r,3991,5004,0,0,1,3,1
SCI-PHYUNV 14,2016,7621,0,0,3,2,5
ECON 1545,995,5166,0,0,0,2,12
ETH-REASON 13,1981,6507,1,3,9,12,5
WELSH 226r,467,2796,0,0,0,0,5
PSY 2170,4310,6883,0,0,2,5,5
APPHY 284,1157,2257,0,1,3,24,31
SOC-WORLD 15,2034,6974,0,0,9,13,22
CULTR&BLF 23,1939,5275,1,1,10,26,33
CHNSHIS 253,791,41366,0,0,1,5,5
CHNSHIS 224,783,673,0,0,0,2,9
ESPP 90j,1571,9841,0,0,0,1,4
HIST 1465,2432,4745,0,9,32,57,32
MATH 233a,2892,6246,0,0,0,3,0
E-PSCI 171,684,319,0,0,2,5,8
COMPSCI 153,1238,2842,0,0,1,9,13
HIST 1151,2397,7575,0,0,1,2,6
HIST 84m,2374,4878,0,0,1,3,1
CELTIC 138,444,6480,0,0,0,2,9
ASTRON 218,280,2883,0,0,1,1,3
SCI-PHYUNV 18,2019,77,0,5,6,5,0
ETH-REASON 15,1983,1321,0,5,10,9,5
VES 80,5178,9394,0,1,0,1,8
PSY 3800,4368,607,0,1,3,1,1
SPANSH 70c,4486,7713,1,0,4,7,8
COMPSCI 261,1269,6706,0,0,1,5,10
SCI-LIVSYS 18,2008,9680,0,3,4,16,10
HIST 1214,2400,2392,0,0,0,0,1
ESPP 90a,1568,2189,0,1,5,5,5
STAT 240,4853,4036,0,0,6,11,7
VES 158br,5214,9385,0,0,0,3,4
HIST 1877b,2450,3026,0,0,2,3,3
AFRAMER 182,72,7973,1,2,30,32,35
UYGHUR A,916,8767,0,0,0,1,6
CULTR&BLF 30,1945,5649,1,2,13,40,44
HIST 1330,2418,8440,1,1,11,22,24
MATH 153,2872,3004,0,0,3,13,12
CELTIC 137,443,1300,0,3,7,15,9
OEB 296,3996,17821,0,0,0,5,7
ECON 1936,1008,14325,0,0,4,4,7
ENGLISH Cbbr,1469,59646,0,0,1,3,5
ENGLISH Chcr,1470,53445,0,0,2,3,4
ENG-SCI 135,1335,98766,1,0,2,4,2
CELLBIO 306qc,3022,62351,0,0,0,1,1
AFRAMER 117x,42,10829,3,13,26,28,4
COMPLIT 240,551,86364,0,0,0,0,4
HBTM 302qc,3173,13534,0,0,0,1,0
ECON 1450r,987,43748,0,0,0,2,2
MUSIC 105r,3627,58855,0,0,0,0,5
PSY 980f,4237,89069,0,0,0,2,4
OEB 264,3989,16239,0,1,0,0,0
PSY 980o,4243,97975,0,0,0,1,8
PSY 1502,4265,46453,1,5,13,15,7
PSY 1512,4269,76667,0,0,5,10,5
VES 137x,5196,40252,0,0,0,1,0
SOC-WORLD 47,2060,85573,0,1,2,8,8
RELIGION 110,5034,49158,0,0,3,4,6
APMTH 221,1132,84323,0,0,2,7,2
PSY 1503,4266,32801,0,2,7,12,19
HISTSCI 165,2665,71921,0,0,0,2,3
TURKISH 121,3891,14198,0,0,0,1,6
EXPOS 20.142,1686,16903,0,1,2,7,5
EXPOS 20.146,1690,62224,1,2,4,3,4
EXPOS 20.147,1691,10702,0,4,3,6,3
EXPOS 20.154,1694,19608,0,1,3,8,1
EXPOS 20.155,1695,86237,0,0,1,6,8
GHHP 60,2146,52527,2,0,3,15,28
PERSIAN 152,3869,67634,0,0,2,2,0
COMPSCI 281,1278,97848,0,0,4,7,16
ANTHRO 1667,155,25018,0,0,1,3,3
ANTHRO 1758,167,70339,1,3,12,10,2
PSY 2410r,4321,12616,0,0,0,1,5
US-WORLD 36,2083,27723,4,3,11,26,43
ENG-SCI 276,1396,54441,0,1,4,5,1
CHEMBIO 201,469,69548,0,2,1,1,0
EXPOS 10.016,1595,84655,0,0,1,2,7
NEUROBIO 230,3353,78454,0,0,0,1,4
PHYSCI 2,4087,6053,6,40,82,57,13
KORHIST 253r,896,365,0,0,0,1,5
GOV 1100,2211,7687,0,5,17,17,10
AFRAMER 20,5,2048,1,3,8,18,3
ENG-SCI 139,1336,994,1,1,14,18,15
ENG-SCI 275,1395,9815,0,0,2,3,0
STAT 230,4850,5206,0,0,1,3,9
ENG-SCI 51,1323,322,0,0,1,11,16
ENG-SCI 239,1372,8303,0,1,0,2,1
BIOSTAT 250,418,5076,0,1,1,5,1
FRSEMR 44g,1872,1032,0,1,4,1,1
KOREAN 150a,884,1936,0,0,0,1,4
FRSEMR 21s,1771,2067,0,0,1,4,3
SOCIOL 165,4673,8272,1,10,15,20,6
US-WORLD 24,2073,9395,3,7,10,22,12
HIST 82l,2362,1914,0,0,1,3,1
STAT 212,4845,7864,0,1,1,0,4
FRSEMR 49n,1890,9965,0,2,1,5,3
ENG-SCI 53,1324,3604,2,4,16,13,1
GERMAN 65,2094,2678,0,0,1,1,3
STAT 139,4837,1450,0,12,15,30,17
ASTRON 2,261,2179,0,0,1,3,8
E-PSCI 208,697,6561,0,0,2,9,1
STAT 311,4864,826,0,0,1,2,1
US-WORLD 11,2063,4045,11,35,46,27,8
VES 70,5175,4249,0,1,5,18,15
ENGLISH 157,1530,4786,1,1,3,21,51
MUSIC 201a,3665,4975,0,0,0,1,5
HIST 1224,2401,2630,0,0,6,20,18
EABS 255,814,24345,0,0,0,2,7
PHYSICS 284,4133,4673,0,1,0,2,1
MCB 145,3547,6972,0,1,1,17,7
CELLBIO 226,3015,8747,0,0,0,1,5
MATH 231a,2888,7275,0,0,5,7,13
BCMP 230,2947,1295,0,0,3,2,4
AFRAMER 301,86,3120,0,0,1,2,1
VIETNAM Ba,921,3873,0,0,1,1,2
VIETNAM 120a,923,3276,0,0,0,1,6
SWAHILI 101ar,98,8503,0,0,0,0,4
BIOSTAT 230,409,6183,0,0,3,4,3
BIOSTAT 232,411,131,0,0,0,3,6
SYSTBIO 200,4940,8701,0,0,1,6,7
E&M-REASON 15,1972,5707,0,2,4,9,5
STAT 220,4847,6270,0,4,5,10,6
DRAMA 119,651,8900,0,0,2,1,13
ECON 1018,959,1775,3,4,26,24,5
MUSIC 192r,3658,6726,0,0,0,0,2
HISTSCI 153,2661,1409,0,0,1,6,6
US-WORLD 15,2066,916,2,1,2,1,4
PSY 2670a,4347,1193,0,0,1,1,4
AFRAMER 131,47,2589,1,2,5,4,7
MCB 115,3538,8703,3,9,11,13,1
MEDVLSTD 202,3514,7124,0,0,0,3,2
STAT 135,4836,3451,0,0,6,8,10
HIST 2653,2504,4442,0,0,0,2,3
SOCIOL 155,4666,8934,0,1,7,24,23
FRSEMR 31j,1823,9760,0,0,5,2,0
ASTRON 150,271,8993,0,0,0,8,8
APPHY 282,1156,5737,0,0,2,5,3
SOCIOL 203a,4689,3315,0,0,2,7,3
MUSIC 272r,3699,2059,0,0,0,0,3
SCRB 150,4882,5703,0,0,0,7,14
ECON 2723,1077,2847,0,0,0,7,9
STAT 131,4835,8291,0,0,4,9,8
MATH 116,2855,5253,0,0,2,7,3
HEB 1418,2735,1437,0,0,0,0,6
GERMAN 61,2092,5179,0,1,2,9,4
WOMGEN 2000,4937,9620,0,0,0,1,7
FRENCH 70b,4389,6720,0,1,6,10,1
ENGLISH 350,5294,8208,0,0,0,2,1
ANTHRO 1850,175,1686,1,3,5,13,4
GOV 2000,2246,2281,0,1,4,10,5
AFRAMER 115,41,37899,0,0,0,6,19
FRSEMR 23n,1784,84343,0,0,1,6,6
MUSIC 128r,3631,12841,0,0,1,2,4
EXPOS 20.119,1664,34354,1,0,1,7,4
EXPOS 20.120,1665,49461,0,0,0,7,9
PSY 1901a,4294,99655,0,0,7,9,5
PSY 1901b,4295,48133,0,4,6,12,8
PSY 1201,4253,6717,0,1,11,29,20
PSY 980j,4239,48338,0,0,1,3,10
SCI-PHYUNV 29,2029,79392,0,2,4,3,9
SCI-LIVSYS 22,2012,42977,0,0,0,3,4
SCI-PHYUNV 27,2027,73191,5,18,42,57,35
SOC-WORLD 38,2052,36776,1,3,15,18,8
ECON 2325,1042,8510,0,0,0,0,6
WOMGEN 1245,4919,26366,2,2,6,10,9
PHIL 7,4039,1583,2,2,5,4,7
PHIL 159,4061,5443,0,0,3,2,5
ECON 2412a,1055,47596,0,0,7,4,4
WOMGEN 1411,4928,57498,0,0,0,3,5
GOV 2005,2249,1719,0,0,1,4,0
ECON 1432,985,29276,0,1,18,28,18
MUSIC 220r,3685,20956,0,0,1,4,2
EXPOS 20.070,1635,97946,0,0,0,6,8
EXPOS 20.071,1636,46424,0,0,2,5,8
EXPOS 20.084,1645,76638,0,0,4,4,2
EXPOS 20.085,1646,25116,0,2,2,6,4
TAM 101a,4778,27362,0,1,1,3,0
TAM 102a,4780,42469,0,0,0,3,1
EXPOS 20.005,1602,40682,0,1,3,5,5
BIOSTAT 299,424,82302,1,1,2,2,0
SOCIOL 98Ga,4636,67322,0,0,2,1,1
KORHIST 130,891,40272,0,0,0,1,1
SCRB 170,4889,22001,0,1,2,10,1
SPANSH 62,4484,99782,0,1,1,8,1
AESTH&INTP 38,1913,47723,0,0,4,5,6
ESPP 90p,1573,62576,0,0,0,2,5
CHEM 153,494,27616,0,0,4,12,6
SOC-STD 98mg,4610,67986,0,0,1,4,4
FRSEMR 31g,1822,1645,0,0,1,3,2
FRSEMR 31n,1824,4682,0,1,3,5,2
BCMP 302qc,2952,45965,0,0,1,2,0
IMUNOL 301qc,3218,69978,0,0,0,0,0
FRSEMR 24e,1787,3573,0,1,1,6,1
SOC-STD 98mi,4611,34608,0,0,0,5,3
SCI-PHYUNV 26,2026,89089,8,30,54,52,22
BIOSTAT 249,417,759,0,0,1,8,2
HAA 141k,2563,268,0,0,0,0,4
MCB 52,3529,1938,7,19,27,38,28
MICROBI 202,3310,23632,0,0,3,0,3
PSY 1052,4251,91794,0,0,1,6,4
LING 114,2789,7639,0,0,1,2,2
SOC-STD 10a,4595,5278,2,3,36,64,30
ECON 1490,989,35497,0,0,0,12,15
MUSIC 97c,3622,36288,2,1,2,0,2
FRENCH 59,4383,13398,0,0,1,2,11
DRAMA 110a,642,35526,0,0,0,1,17
ASTRON 17,263,22304,0,1,6,8,4
FRSEMR 43l,1867,15185,0,1,2,4,2
FRSEMR 25i,1796,81814,1,0,1,5,3
MUSIC 150a,3632,4771,3,2,4,4,6
FRSEMR 21y,1773,89138,0,0,1,4,5
SLAVIC Dc,4530,41571,0,0,0,1,0
SOCIOL 98Wb,4646,24423,0,0,0,0,7
HAA 124e,2559,26493,0,1,1,3,3
FRSEMR 33o,1829,37616,0,0,0,2,8
FRSEMR 26u,1812,9123,0,0,1,3,7
FRSEMR 22i,1774,7269,0,0,0,3,10
SLAVIC 101,4541,7234,0,0,3,3,8
CULTR&BLF 33,1948,34911,0,5,15,58,37
